age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,deposit
age_25_or_above,job_management,marital_divorced,education_tertiary,default_no,372,housing_no,loan_yes,contact_unknown,month_oct,11,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_single,education_tertiary,default_no,7506,housing_yes,loan_no,contact_unknown,month_oct,248,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_divorced,education_secondary,default_no,314,housing_yes,loan_no,contact_unknown,month_oct,234,1,-1,0,poutcome_unknown,1
age_25_or_above,job_retired,marital_married,education_secondary,default_no,860,housing_no,loan_no,contact_telephone,month_oct,132,1,-1,0,poutcome_unknown,1
age_25_or_above,job_housemaid,marital_married,education_secondary,default_no,0,housing_yes,loan_no,contact_unknown,month_oct,154,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_single,education_secondary,default_no,3623,housing_no,loan_no,contact_telephone,month_oct,160,1,-1,0,poutcome_unknown,1
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,2470,housing_no,loan_no,contact_telephone,month_oct,227,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,1307,housing_yes,loan_no,contact_telephone,month_oct,158,1,-1,0,poutcome_unknown,1
age_25_or_above,job_retired,marital_divorced,education_tertiary,default_no,3237,housing_no,loan_no,contact_telephone,month_oct,615,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,5041,housing_no,loan_no,contact_telephone,month_nov,399,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_married,education_secondary,default_no,6619,housing_yes,loan_no,contact_telephone,month_nov,465,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1331,housing_no,loan_no,contact_unknown,month_nov,268,1,-1,0,poutcome_unknown,1
age_25_or_above,job_services,marital_married,education_secondary,default_no,1970,housing_yes,loan_no,contact_telephone,month_nov,253,1,-1,0,poutcome_unknown,1
age_25_or_above,job_retired,marital_divorced,education_secondary,default_no,1026,housing_no,loan_no,contact_unknown,month_nov,669,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_secondary,default_no,249,housing_no,loan_no,contact_telephone,month_nov,234,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_single,education_tertiary,default_no,12857,housing_yes,loan_no,contact_cellular,month_nov,150,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_single,education_tertiary,default_no,2807,housing_no,loan_no,contact_unknown,month_nov,154,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,5060,housing_no,loan_no,contact_unknown,month_nov,299,1,-1,0,poutcome_unknown,1
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,2271,housing_no,loan_no,contact_telephone,month_nov,524,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1,housing_no,loan_no,contact_telephone,month_nov,248,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,676,housing_no,loan_no,contact_telephone,month_nov,486,1,-1,0,poutcome_unknown,1
age_25_or_above,job_self-employed,marital_single,education_tertiary,default_no,160,housing_no,loan_no,contact_unknown,month_nov,158,1,-1,0,poutcome_unknown,1
age_25_or_above,job_admin.,marital_married,education_tertiary,default_no,899,housing_yes,loan_no,contact_unknown,month_nov,114,1,170,3,poutcome_failure,1
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,1230,housing_yes,loan_no,contact_telephone,month_nov,378,1,-1,0,poutcome_unknown,1
age_25_or_above,job_housemaid,marital_married,education_tertiary,default_no,0,housing_no,loan_no,contact_telephone,month_nov,494,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_single,education_tertiary,default_no,700,housing_no,loan_no,contact_unknown,month_nov,90,1,-1,0,poutcome_unknown,1
age_25_or_above,job_entrepreneur,marital_single,education_secondary,default_no,0,housing_no,loan_no,contact_telephone,month_nov,160,1,-1,0,poutcome_unknown,1
age_25_or_above,job_student,marital_single,education_secondary,default_no,67,housing_no,loan_no,contact_telephone,month_nov,239,1,-1,0,poutcome_unknown,1
age_25_or_above,job_unemployed,marital_single,education_secondary,default_no,127,housing_yes,loan_no,contact_telephone,month_nov,162,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,2089,housing_yes,loan_no,contact_cellular,month_nov,132,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_married,education_unknown,default_no,3585,housing_no,loan_no,contact_telephone,month_nov,172,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,4152,housing_yes,loan_no,contact_telephone,month_nov,160,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_single,education_secondary,default_no,816,housing_yes,loan_no,contact_unknown,month_nov,179,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_secondary,default_no,5447,housing_yes,loan_yes,contact_cellular,month_nov,1789,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_divorced,education_secondary,default_no,275,housing_no,loan_no,contact_cellular,month_nov,1077,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,1540,housing_yes,loan_no,contact_cellular,month_nov,564,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,751,housing_yes,loan_yes,contact_cellular,month_nov,1303,1,-1,0,poutcome_unknown,1
age_25_or_above,job_unemployed,marital_single,education_secondary,default_no,380,housing_no,loan_no,contact_cellular,month_nov,696,2,-1,0,poutcome_unknown,1
age_25_or_above,job_retired,marital_married,education_secondary,default_no,1504,housing_yes,loan_yes,contact_cellular,month_nov,761,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1783,housing_no,loan_yes,contact_cellular,month_nov,540,2,-1,0,poutcome_unknown,1
age_25_or_above,job_retired,marital_married,education_tertiary,default_no,2269,housing_no,loan_no,contact_cellular,month_nov,1091,2,150,1,poutcome_success,1
age_25_or_above,job_technician,marital_married,education_secondary,default_no,5115,housing_yes,loan_no,contact_cellular,month_nov,1210,2,171,4,poutcome_failure,1
age_25_or_above,job_entrepreneur,marital_married,education_secondary,default_no,781,housing_no,loan_yes,contact_cellular,month_nov,652,2,126,2,poutcome_failure,1
age_25_or_above,job_technician,marital_single,education_secondary,default_no,-188,housing_yes,loan_yes,contact_cellular,month_nov,454,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_single,education_tertiary,default_no,761,housing_no,loan_no,contact_telephone,month_nov,514,2,-1,0,poutcome_unknown,1
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,19,housing_yes,loan_no,contact_cellular,month_nov,1978,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_married,education_secondary,default_no,4508,housing_yes,loan_no,contact_cellular,month_nov,854,1,-1,0,poutcome_unknown,1
age_25_or_above,job_entrepreneur,marital_divorced,education_tertiary,default_no,66,housing_no,loan_no,contact_cellular,month_nov,1164,2,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,2266,housing_no,loan_no,contact_cellular,month_nov,676,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_single,education_secondary,default_no,4646,housing_yes,loan_no,contact_cellular,month_nov,486,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_single,education_tertiary,default_no,1494,housing_yes,loan_no,contact_cellular,month_nov,596,1,182,1,poutcome_other,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1050,housing_yes,loan_no,contact_cellular,month_nov,924,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,0,housing_yes,loan_no,contact_cellular,month_nov,897,3,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_secondary,default_no,0,housing_no,loan_no,contact_cellular,month_nov,1855,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_divorced,education_tertiary,default_no,2171,housing_yes,loan_yes,contact_telephone,month_nov,1034,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_married,education_tertiary,default_no,3234,housing_no,loan_no,contact_cellular,month_nov,578,2,-1,0,poutcome_unknown,1
age_25_or_above,job_entrepreneur,marital_married,education_secondary,default_no,11887,housing_no,loan_no,contact_cellular,month_nov,1181,2,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,0,housing_no,loan_no,contact_cellular,month_nov,716,2,110,3,poutcome_other,1
age_25_or_above,job_management,marital_divorced,education_tertiary,default_no,5037,housing_yes,loan_no,contact_cellular,month_nov,1437,2,-1,0,poutcome_unknown,1
age_25_or_above,job_self-employed,marital_single,education_tertiary,default_no,386,housing_yes,loan_no,contact_cellular,month_nov,482,1,-1,0,poutcome_unknown,1
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,8781,housing_yes,loan_no,contact_cellular,month_nov,898,1,-1,0,poutcome_unknown,1
age_25_or_above,job_entrepreneur,marital_married,education_primary,default_no,538,housing_no,loan_no,contact_cellular,month_nov,1122,4,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_single,education_tertiary,default_no,5561,housing_yes,loan_no,contact_cellular,month_nov,511,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_divorced,education_tertiary,default_no,859,housing_yes,loan_yes,contact_cellular,month_nov,1554,1,-1,0,poutcome_unknown,1
age_25_or_above,job_services,marital_single,education_primary,default_no,0,housing_yes,loan_yes,contact_cellular,month_nov,686,1,-1,0,poutcome_unknown,1
age_25_or_above,job_self-employed,marital_single,education_secondary,default_no,-617,housing_no,loan_yes,contact_cellular,month_nov,925,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1429,housing_yes,loan_no,contact_cellular,month_nov,1015,1,198,2,poutcome_other,1
age_25_or_above,job_management,marital_married,education_unknown,default_no,4189,housing_yes,loan_no,contact_cellular,month_nov,489,3,-1,0,poutcome_unknown,1
age_25_or_above,job_retired,marital_married,education_tertiary,default_no,580,housing_no,loan_no,contact_cellular,month_nov,694,2,-1,0,poutcome_unknown,1
age_25_or_above,job_services,marital_single,education_secondary,default_no,2615,housing_no,loan_no,contact_cellular,month_nov,853,1,-1,0,poutcome_unknown,1
age_25_or_above,job_unemployed,marital_divorced,education_secondary,default_no,587,housing_no,loan_no,contact_cellular,month_nov,561,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_single,education_tertiary,default_no,149,housing_yes,loan_no,contact_cellular,month_nov,424,2,182,1,poutcome_other,1
age_25_or_above,job_blue-collar,marital_single,education_secondary,default_no,3,housing_no,loan_no,contact_cellular,month_nov,998,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,807,housing_yes,loan_no,contact_cellular,month_nov,1057,1,-1,0,poutcome_unknown,1
age_25_or_above,job_unemployed,marital_divorced,education_secondary,default_no,3354,housing_yes,loan_no,contact_cellular,month_nov,522,1,174,1,poutcome_success,1
age_25_or_above,job_self-employed,marital_single,education_tertiary,default_no,1249,housing_yes,loan_no,contact_cellular,month_nov,472,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,190,housing_yes,loan_no,contact_telephone,month_nov,623,1,175,1,poutcome_other,1
age_25_or_above,job_technician,marital_single,education_tertiary,default_no,550,housing_no,loan_no,contact_cellular,month_nov,337,1,-1,0,poutcome_unknown,1
age_25_or_above,job_entrepreneur,marital_married,education_secondary,default_no,12737,housing_no,loan_yes,contact_cellular,month_nov,589,2,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_married,education_secondary,default_no,0,housing_yes,loan_no,contact_cellular,month_nov,644,4,-1,0,poutcome_unknown,1
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,1207,housing_yes,loan_no,contact_cellular,month_nov,1792,2,-1,0,poutcome_unknown,1
age_25_or_above,job_self-employed,marital_divorced,education_secondary,default_no,347,housing_no,loan_no,contact_cellular,month_nov,1468,3,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,3713,housing_no,loan_no,contact_cellular,month_nov,709,2,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_married,education_tertiary,default_no,3352,housing_yes,loan_no,contact_cellular,month_nov,639,2,27,1,poutcome_success,1
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,254,housing_yes,loan_no,contact_cellular,month_nov,1720,3,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_married,education_tertiary,default_no,4654,housing_yes,loan_yes,contact_cellular,month_nov,276,1,128,2,poutcome_failure,1
age_25_or_above,job_blue-collar,marital_single,education_secondary,default_yes,-386,housing_no,loan_yes,contact_cellular,month_nov,477,1,-1,0,poutcome_unknown,1
age_25_or_above,job_blue-collar,marital_single,education_secondary,default_no,3043,housing_yes,loan_yes,contact_cellular,month_nov,670,1,-1,0,poutcome_unknown,1
age_25_or_above,job_services,marital_single,education_secondary,default_no,1547,housing_yes,loan_no,contact_cellular,month_nov,405,1,-1,0,poutcome_unknown,1
age_25_or_above,job_services,marital_single,education_tertiary,default_no,945,housing_no,loan_no,contact_cellular,month_nov,531,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_single,education_secondary,default_no,6402,housing_yes,loan_no,contact_cellular,month_nov,628,1,-1,0,poutcome_unknown,1
age_25_or_above,job_self-employed,marital_single,education_secondary,default_no,1295,housing_no,loan_no,contact_cellular,month_nov,1192,1,-1,0,poutcome_unknown,1
age_25_or_above,job_technician,marital_married,education_secondary,default_no,6993,housing_yes,loan_no,contact_cellular,month_nov,283,1,-1,0,poutcome_unknown,1
age_25_or_above,job_self-employed,marital_married,education_secondary,default_no,4420,housing_yes,loan_yes,contact_cellular,month_nov,454,1,-1,0,poutcome_unknown,1
age_25_or_above,job_management,marital_divorced,education_tertiary,default_no,141,housing_no,loan_yes,contact_cellular,month_nov,728,1,-1,0,poutcome_unknown,1
age_25_or_above,job_services,marital_married,education_secondary,default_no,11462,housing_yes,loan_no,contact_cellular,month_nov,993,1,-1,0,poutcome_unknown,1
